Country Code,Year,BEEF,PIG,POULTRY,SHEEP,Grand Total
ZAF,1994,10.13104528,2.365472096,13.64744751,4.252622755,30.39658765
ZAF,1995,9.986286658,2.59831737,15.06077827,3.313796066,30.95917837
ZAF,1996,9.502438035,2.494656507,14.80210243,3.439925212,30.23912218
ZAF,1997,9.132949889,2.362451834,15.99198164,3.362416653,30.84980002
ZAF,1998,8.994120094,2.219161468,14.65858022,3.270922859,29.14278464
ZAF,1999,10.61859355,2.345269097,15.91545637,3.720237927,32.59955694
ZAF,2000,8.653166391,1.997912549,17.62083139,4.05729933,32.32920966
ZAF,2001,9.414390261,2.036457012,18.53478651,3.359430055,33.34506384
ZAF,2002,9.318766206,1.989098427,19.18905123,3.290095007,33.78701087
ZAF,2003,9.150278096,2.6071267,19.70907736,3.166192086,34.63267424
ZAF,2004,9.736264912,2.830880386,20.08595018,3.193813769,35.84690924
ZAF,2005,10.49574018,2.613284195,21.20242922,3.184914261,37.49636785
ZAF,2006,11.72191777,2.831862161,22.72342982,3.356462383,40.63367214
ZAF,2007,11.60713315,3.986832907,24.88047752,2.886489563,43.36093314
ZAF,2008,10.91386271,4.895448373,27.14344192,3.44317969,46.39593269
ZAF,2009,10.65264513,5.261998787,27.71570381,3.347974183,46.97832191
ZAF,2010,11.48550442,3.535729915,29.42334787,3.136672078,47.58125428
ZAF,2011,11.13572742,3.613511962,30.86225601,2.914394263,48.52588966
ZAF,2012,11.16825302,3.616765211,31.49443565,3.047848611,49.32730249
ZAF,2013,11.00781199,3.504527899,30.79042268,3.031266866,48.33402943
ZAF,2014,10.9599854,3.2518638,30.37741076,3.081766309,47.67102626
ZAF,2015,10.31557663,3.607240246,31.83092218,3.100729101,48.85446815
ZAF,2016,10.87326031,3.447503779,33.02066192,3.025160011,50.36658602
ZAF,2017,10.97762223,3.418295963,32.78600679,2.987115063,50.16904004
ZAF,2018,10.84084274,3.36034724,32.54992135,2.982994086,49.73410542
ZAF,2019,10.80658092,3.342856988,32.72217086,2.980349056,49.85195783
ZAF,2020,10.81402063,3.354684528,32.87402133,2.980854554,50.02358103
ZAF,2021,10.85782713,3.365447303,32.99869274,2.988068186,50.21003536
ZAF,2022,10.91632607,3.34453959,33.1774012,2.994821383,50.43308824
ZAF,2023,10.95651742,3.347680222,33.36641295,3.004868586,50.67547918
ZAF,2024,11.01220704,3.366618722,33.57554578,3.015194122,50.96956566
ZAF,2025,11.05029361,3.387974013,33.77976893,3.028292084,51.24632864
ZAF,2026,11.08657198,3.399320656,33.95622033,3.043014796,51.48512776
ZMB,1990,3.094629344,0.862075317,2.053262009,0.216132843,6.226099514
ZMB,1991,3.097574802,0.932860365,2.210161481,0.21049157,6.451088217
ZMB,1992,3.101321093,0.81846895,2.359802215,0.205200193,6.48479245
ZMB,1993,3.343165728,0.886962336,2.50168864,0.200135091,6.931951795
ZMB,1994,3.337683781,0.864914734,2.341922972,0.292740371,6.837261857
ZMB,1995,2.874578674,0.842921566,2.377471084,0.28529653,6.380267855
ZMB,1996,2.946639515,0.820849579,2.593042774,0.277826011,6.63835788
ZMB,1997,3.011141223,0.798874202,2.703881914,0.270388191,6.78428553
ZMB,1998,2.79039824,0.777325224,2.806343372,0.350792922,6.724859758
ZMB,1999,3.123390411,0.832257445,2.90223109,0.341438952,7.199317898
ZMB,2000,2.711327681,0.736876513,2.909717512,0.41567393,6.773595636
ZMB,2001,2.642423885,0.78996505,2.997816087,0.405110282,6.835315305
ZMB,2002,3.707367518,0.630162711,3.001800721,0.473968535,7.813299485
ZMB,2003,3.614560113,0.6143877,2.926655937,0.53912083,7.69472458
ZMB,2004,3.343101102,0.598688003,2.851869919,0.600393667,7.394052691
ZMB,2005,3.429210061,0.647647421,2.849648651,0.584543313,7.511049446
ZMB,2006,3.279083084,0.818963115,2.558653993,0.568589776,7.225289969
ZMB,2007,3.187143409,1.102155011,2.486913872,0.552647527,7.328859819
ZMB,2008,4.163305268,1.367943159,2.549833849,0.536807126,8.617889402
ZMB,2009,6.322249655,1.328116614,2.605892129,0.586325729,10.84258413
ZMB,2010,7.745677366,1.289030166,2.71889083,0.569070174,12.32266854
ZMB,2011,7.564386173,1.413877895,2.699474955,0.613517035,12.29125606
ZMB,2012,7.621775962,2.532025661,2.678104065,0.595134237,13.42703992
ZMB,2013,9.090855426,1.790623038,2.770546416,0.57719717,14.22922205
ZMB,2014,9.038669732,1.637265017,2.742768746,0.559748724,13.97845222
ZMB,2015,9.153843165,1.539622047,2.714077488,0.542815498,13.9503582
ZMB,2016,9.044506509,1.493061303,2.631999249,0.52639985,13.69596691
ZMB,2017,9.043238051,1.459899779,2.613562794,0.521667114,13.63836774
ZMB,2018,8.993590409,1.462080022,2.59960047,0.521783193,13.57705409
ZMB,2019,8.92534322,1.477566993,2.602176773,0.524886664,13.52997365
ZMB,2020,8.881105214,1.497340427,2.612669859,0.530374755,13.52149026
ZMB,2021,8.94733919,1.517664235,2.626448311,0.535451732,13.62690347
ZMB,2022,9.095191691,1.536849576,2.643299669,0.540672654,13.81601359
ZMB,2023,9.249384596,1.557255536,2.66396659,0.546007925,14.01661465
ZMB,2024,9.384366424,1.578559192,2.691536343,0.551773545,14.2062355
ZMB,2025,9.499762212,1.600390169,2.720722693,0.557930798,14.37880587
ZMB,2026,9.599873718,1.622698969,2.752685682,0.564595178,14.53985355
